"		156",堡林,2022-09-09,74.8,39
"		156",堡林,2022-09-10,85,62
"		156",堡林,2022-09-11,81.8,58
"		156",堡林,2022-09-12,98.9,96
"		156",堡林,2022-09-13,90,65
"		156",堡林,2022-09-14,68.4,61
"		156",堡林,2022-09-15,72.5,56
"		156",堡林,2022-09-16,82.5,59
"		156",堡林,2022-09-17,75.8,43
"		156",堡林,2022-09-18,71,49
"		156",堡林,2022-09-19,66.3,58
"		156",堡林,2022-09-20,62.5,44
"		156",堡林,2022-09-21,61.5,33
"		156",堡林,2022-09-22,60.6,36
"		156",堡林,2022-09-23,69.1,48
"		156",堡林,2022-09-24,59.3,28
"		156",堡林,2022-09-25,64.3,40
"		156",堡林,2022-09-26,71.8,48
"		156",堡林,2022-09-27,68.5,31
"		156",堡林,2022-09-28,76.8,53
"		156",堡林,2022-09-29,67.5,33
"		156",堡林,2022-09-30,66.9,29
"		156",堡林,2022-10-01,64.1,32
"		156",堡林,2022-10-02,67.6,30
"		156",堡林,2022-10-03,79.6,60
"		156",堡林,2022-10-04,86.1,67
"		156",堡林,2022-10-05,63.5,37
"		156",堡林,2022-10-06,69.1,39
"		156",堡林,2022-10-07,61.3,39
"		156",堡林,2022-10-08,63.8,45
"		156",堡林,2022-10-09,88.9,58
"		156",堡林,2022-10-10,74.4,43
"		156",堡林,2022-10-11,66.5,41
"		156",堡林,2022-10-12,66.6,33
"		156",堡林,2022-10-13,67.5,39
"		156",堡林,2022-10-14,73.6,36
"		156",堡林,2022-10-15,76.9,31
"		156",堡林,2022-10-16,73.8,48
"		156",堡林,2022-10-17,47.1,19
"		156",堡林,2022-10-18,42.6,22
"		156",堡林,2022-10-19,56.8,27
"		156",堡林,2022-10-20,50.6,18
"		156",堡林,2022-10-21,71.9,48
"		156",堡林,2022-10-22,69.8,41
"		156",堡林,2022-10-23,62.8,38
"		156",堡林,2022-10-24,46.5,22
"		156",堡林,2022-10-25,46.3,24
"		156",堡林,2022-10-26,49,25
"		156",堡林,2022-10-27,56,25
"		156",堡林,2022-10-28,71.5,28
"		156",堡林,2022-10-29,66,34
"		156",堡林,2022-10-30,65,33
"		156",堡林,2022-10-31,65.9,35
"		156",堡林,2022-11-01,74.8,41
"		156",堡林,2022-11-02,65,26
"		156",堡林,2022-11-03,56.9,22
"		156",堡林,2022-11-04,43.9,21
"		156",堡林,2022-11-05,43.6,22
"		156",堡林,2022-11-06,62.1,35
"		156",堡林,2022-11-07,60.5,18
"		156",堡林,2022-11-08,65.4,36
"		156",堡林,2022-11-09,59.6,25
"		156",堡林,2022-11-10,50.6,27
"		156",堡林,2022-11-11,56.4,35
"		156",堡林,2022-11-12,79.6,55
"		156",堡林,2022-11-13,79.1,66
"		156",堡林,2022-11-14,70,41
"		156",堡林,2022-11-15,64.4,40
"		156",堡林,2022-11-16,62.4,26
"		156",堡林,2022-11-17,50.8,17
"		156",堡林,2022-11-18,50.9,17
"		156",堡林,2022-11-19,50.1,21
"		156",堡林,2022-11-20,77.9,53
"		156",堡林,2022-11-21,74.9,48
"		156",堡林,2022-11-22,78,54
"		156",堡林,2022-11-23,70.8,36
"		156",堡林,2022-11-24,60.9,31
"		156",堡林,2022-11-25,62.6,28
"		156",堡林,2022-11-26,52.4,21
"		156",堡林,2022-11-27,39.6,17
"		156",堡林,2022-11-28,87.4,50
"		156",堡林,2022-11-29,69.3,34
"		156",堡林,2022-11-30,49.3,40
"		156",堡林,2022-12-01,41.8,23
"		156",堡林,2022-12-02,43.6,29
"		156",堡林,2022-12-03,60.9,47
"		156",堡林,2022-12-04,36.1,15
"		156",堡林,2022-12-05,30,8
"		156",堡林,2022-12-06,44.4,27
"		156",堡林,2022-12-07,53.8,25
"		156",堡林,2022-12-08,55.1,27
"		156",堡林,2022-12-09,62.4,39
"		156",堡林,2022-12-10,66.3,43
"		156",堡林,2022-12-11,50.1,21
"		156",堡林,2022-12-12,66,38
"		156",堡林,2022-12-13,57.9,33
"		156",堡林,2022-12-14,63.9,42
"		156",堡林,2022-12-15,61.3,39
"		156",堡林,2022-12-16,39.9,9
"		156",堡林,2022-12-17,57.6,25
"		156",堡林,2022-12-18,72.8,48
"		156",堡林,2022-12-19,74.6,51
"		156",堡林,2022-12-20,74.4,50
"		156",堡林,2022-12-21,90.4,68
"		156",堡林,2022-12-22,78.4,60
"		156",堡林,2022-12-23,88.4,64
"		156",堡林,2022-12-24,75.8,53
"		156",堡林,2022-12-25,76.9,53
"		156",堡林,2022-12-26,78.8,56
"		156",堡林,2022-12-27,74.1,44
"		156",堡林,2022-12-28,75.4,53
"		156",堡林,2022-12-29,63.3,42
"		156",堡林,2022-12-30,70.4,44
"		156",堡林,2022-12-31,66.1,42
"		",,,,
"	",,,,
"	",,,,
