시도,시군구,법정동,년도,월,전체호수,전력사용량
경기도,이천시,창전동,2019,7,59 ,14646 
경기도,이천시,창전동,2019,8,60 ,29359 
경기도,이천시,창전동,2019,9,60 ,25570 
경기도,이천시,창전동,2019,10,60 ,19449 
경기도,이천시,창전동,2019,11,60 ,19289 
경기도,이천시,창전동,2019,12,60 ,25350 
경기도,이천시,호법면,2019,1,197 ,99339 
경기도,이천시,호법면,2019,2,196 ,94013 
경기도,이천시,호법면,2019,3,196 ,70709 
경기도,이천시,호법면,2019,4,197 ,69324 
경기도,이천시,호법면,2019,5,198 ,58288 
경기도,이천시,호법면,2019,6,202 ,56896 
경기도,이천시,호법면,2019,7,203 ,59272 
경기도,이천시,호법면,2019,8,206 ,99638 
경기도,이천시,호법면,2019,9,206 ,77226 
경기도,이천시,호법면,2019,10,208 ,63566 
경기도,이천시,호법면,2019,11,209 ,75722 
경기도,이천시,호법면,2019,12,213 ,92624 
경기도,파주시,검산동,2019,1,20 ,9554 
경기도,파주시,검산동,2019,2,20 ,9465 
경기도,파주시,검산동,2019,3,20 ,6995 
경기도,파주시,검산동,2019,4,20 ,6614 
경기도,파주시,검산동,2019,5,19 ,5510 
경기도,파주시,검산동,2019,6,21 ,5574 
경기도,파주시,검산동,2019,7,22 ,7165 
경기도,파주시,검산동,2019,8,22 ,11220 
경기도,파주시,검산동,2019,9,23 ,8702 
경기도,파주시,검산동,2019,10,23 ,7481 
경기도,파주시,검산동,2019,11,23 ,10241 
경기도,파주시,검산동,2019,12,23 ,11791 
경기도,파주시,광탄면,2019,1,348 ,164797 
경기도,파주시,광탄면,2019,2,352 ,171485 
경기도,파주시,광탄면,2019,3,353 ,134561 
경기도,파주시,광탄면,2019,4,354 ,131545 
경기도,파주시,광탄면,2019,5,354 ,112608 
경기도,파주시,광탄면,2019,6,359 ,106207 
경기도,파주시,광탄면,2019,7,358 ,102715 
경기도,파주시,광탄면,2019,8,363 ,168420 
경기도,파주시,광탄면,2019,9,364 ,142723 
경기도,파주시,광탄면,2019,10,364 ,121999 
경기도,파주시,광탄면,2019,11,365 ,137280 
경기도,파주시,광탄면,2019,12,367 ,167383 
경기도,파주시,교하동,2019,1,24 ,11487 
경기도,파주시,교하동,2019,2,24 ,10998 
경기도,파주시,교하동,2019,3,24 ,8396 
경기도,파주시,교하동,2019,4,24 ,7427 
경기도,파주시,교하동,2019,5,24 ,6958 
경기도,파주시,교하동,2019,6,24 ,5341 
경기도,파주시,교하동,2019,7,25 ,5624 
경기도,파주시,교하동,2019,8,25 ,8530 
경기도,파주시,교하동,2019,9,25 ,8632 
경기도,파주시,교하동,2019,10,25 ,6634 
경기도,파주시,교하동,2019,11,25 ,7200 
경기도,파주시,교하동,2019,12,26 ,9736 
경기도,파주시,군내면,2019,1,70 ,35265 
경기도,파주시,군내면,2019,2,70 ,34410 
경기도,파주시,군내면,2019,3,70 ,23927 
경기도,파주시,군내면,2019,4,70 ,21484 
경기도,파주시,군내면,2019,5,70 ,16637 
경기도,파주시,군내면,2019,6,70 ,15629 
경기도,파주시,군내면,2019,7,70 ,16795 
경기도,파주시,군내면,2019,8,69 ,25328 
경기도,파주시,군내면,2019,9,99 ,26223 
경기도,파주시,군내면,2019,10,109 ,26025 
경기도,파주시,군내면,2019,11,111 ,36953 
경기도,파주시,군내면,2019,12,115 ,43943 
경기도,파주시,금릉동,2019,1,8 ,3100 
경기도,파주시,금릉동,2019,2,8 ,3016 
경기도,파주시,금릉동,2019,3,8 ,2204 
경기도,파주시,금릉동,2019,4,8 ,2359 
경기도,파주시,금릉동,2019,5,8 ,1947 
경기도,파주시,금릉동,2019,6,8 ,1967 
경기도,파주시,금릉동,2019,7,8 ,2560 
경기도,파주시,금릉동,2019,8,8 ,4347 
경기도,파주시,금릉동,2019,9,8 ,2519 
경기도,파주시,금릉동,2019,10,8 ,2061 
경기도,파주시,금릉동,2019,11,8 ,2443 
경기도,파주시,금릉동,2019,12,8 ,2605 
경기도,파주시,금촌동,2019,1,51 ,34759 
경기도,파주시,금촌동,2019,2,51 ,34407 
경기도,파주시,금촌동,2019,3,52 ,26094 
경기도,파주시,금촌동,2019,4,52 ,25311 
경기도,파주시,금촌동,2019,5,52 ,18913 
경기도,파주시,금촌동,2019,6,53 ,19062 
경기도,파주시,금촌동,2019,7,53 ,25747 
경기도,파주시,금촌동,2019,8,53 ,34784 
경기도,파주시,금촌동,2019,9,56 ,27418 
경기도,파주시,금촌동,2019,10,55 ,26414 
경기도,파주시,금촌동,2019,11,55 ,32623 
경기도,파주시,금촌동,2019,12,55 ,39431 
경기도,파주시,다율동,2019,1,16 ,9801 
경기도,파주시,다율동,2019,2,16 ,10639 
경기도,파주시,다율동,2019,3,16 ,7927 
경기도,파주시,다율동,2019,4,16 ,7404 
경기도,파주시,다율동,2019,5,16 ,5874 
경기도,파주시,다율동,2019,6,16 ,4618 
경기도,파주시,다율동,2019,7,16 ,5178 
경기도,파주시,다율동,2019,8,16 ,8163 
경기도,파주시,다율동,2019,9,16 ,8080 
경기도,파주시,다율동,2019,10,16 ,6038 
경기도,파주시,다율동,2019,11,16 ,6758 
경기도,파주시,다율동,2019,12,16 ,9601 
경기도,파주시,당하동,2019,1,63 ,22743 
경기도,파주시,당하동,2019,2,64 ,22679 
경기도,파주시,당하동,2019,3,64 ,18501 
경기도,파주시,당하동,2019,4,64 ,17366 
경기도,파주시,당하동,2019,5,64 ,16122 
경기도,파주시,당하동,2019,6,64 ,13678 
경기도,파주시,당하동,2019,7,64 ,13546 
경기도,파주시,당하동,2019,8,66 ,21724 
경기도,파주시,당하동,2019,9,67 ,22795 
경기도,파주시,당하동,2019,10,68 ,18336 
경기도,파주시,당하동,2019,11,68 ,18875 
경기도,파주시,당하동,2019,12,68 ,23187 
경기도,파주시,동패동,2019,1,149 ,113690 
경기도,파주시,동패동,2019,2,152 ,106598 
경기도,파주시,동패동,2019,3,152 ,82734 
경기도,파주시,동패동,2019,4,153 ,79538 
경기도,파주시,동패동,2019,5,158 ,70246 
경기도,파주시,동패동,2019,6,158 ,65904 
경기도,파주시,동패동,2019,7,159 ,71924 
경기도,파주시,동패동,2019,8,167 ,112908 
경기도,파주시,동패동,2019,9,173 ,125459 
경기도,파주시,동패동,2019,10,174 ,85519 
경기도,파주시,동패동,2019,11,175 ,81695 
경기도,파주시,동패동,2019,12,183 ,101317 
경기도,파주시,맥금동,2019,1,19 ,8034 
경기도,파주시,맥금동,2019,2,19 ,7897 
경기도,파주시,맥금동,2019,3,19 ,6042 
경기도,파주시,맥금동,2019,4,19 ,5783 
경기도,파주시,맥금동,2019,5,21 ,5368 
경기도,파주시,맥금동,2019,6,21 ,4898 
경기도,파주시,맥금동,2019,7,21 ,5226 
경기도,파주시,맥금동,2019,8,21 ,8470 
경기도,파주시,맥금동,2019,9,21 ,6154 
경기도,파주시,맥금동,2019,10,21 ,5545 
경기도,파주시,맥금동,2019,11,21 ,6746 
경기도,파주시,맥금동,2019,12,21 ,7563 
경기도,파주시,목동동,2019,1,57 ,29284 
경기도,파주시,목동동,2019,2,63 ,30282 
경기도,파주시,목동동,2019,3,65 ,25966 
경기도,파주시,목동동,2019,4,68 ,22773 
경기도,파주시,목동동,2019,5,70 ,38300 
경기도,파주시,목동동,2019,6,74 ,38545 
경기도,파주시,목동동,2019,7,74 ,37984 
경기도,파주시,목동동,2019,8,76 ,52170 
경기도,파주시,목동동,2019,9,78 ,52644 
경기도,파주시,목동동,2019,10,79 ,46545 
경기도,파주시,목동동,2019,11,81 ,54325 
경기도,파주시,목동동,2019,12,82 ,86188 
경기도,파주시,문발동,2019,1,135 ,70332 
경기도,파주시,문발동,2019,2,135 ,68726 
경기도,파주시,문발동,2019,3,135 ,55860 
경기도,파주시,문발동,2019,4,136 ,53408 
경기도,파주시,문발동,2019,5,139 ,47056 
경기도,파주시,문발동,2019,6,140 ,44771 
경기도,파주시,문발동,2019,7,140 ,47575 
경기도,파주시,문발동,2019,8,146 ,75081 
경기도,파주시,문발동,2019,9,151 ,84188 
경기도,파주시,문발동,2019,10,155 ,59963 
경기도,파주시,문발동,2019,11,155 ,58075 
경기도,파주시,문발동,2019,12,155 ,66056 
경기도,파주시,문산읍,2019,1,281 ,126819 
경기도,파주시,문산읍,2019,2,287 ,123138 
경기도,파주시,문산읍,2019,3,287 ,94038 
경기도,파주시,문산읍,2019,4,299 ,97235 
경기도,파주시,문산읍,2019,5,303 ,80359 
경기도,파주시,문산읍,2019,6,307 ,76536 
경기도,파주시,문산읍,2019,7,308 ,78214 
경기도,파주시,문산읍,2019,8,309 ,128837 
경기도,파주시,문산읍,2019,9,309 ,100866 
경기도,파주시,문산읍,2019,10,312 ,86576 
경기도,파주시,문산읍,2019,11,317 ,106971 
경기도,파주시,문산읍,2019,12,318 ,134432 
경기도,파주시,법원읍,2019,1,337 ,193048 
경기도,파주시,법원읍,2019,2,338 ,184342 
경기도,파주시,법원읍,2019,3,339 ,134491 
경기도,파주시,법원읍,2019,4,344 ,133524 
경기도,파주시,법원읍,2019,5,351 ,132382 
경기도,파주시,법원읍,2019,6,364 ,124574 
경기도,파주시,법원읍,2019,7,372 ,135609 
경기도,파주시,법원읍,2019,8,373 ,209786 
경기도,파주시,법원읍,2019,9,373 ,172062 
경기도,파주시,법원읍,2019,10,375 ,145461 
경기도,파주시,법원읍,2019,11,375 ,182481 
경기도,파주시,법원읍,2019,12,376 ,213622 
경기도,파주시,산남동,2019,1,79 ,35150 
경기도,파주시,산남동,2019,2,79 ,35048 
경기도,파주시,산남동,2019,3,79 ,29799 
경기도,파주시,산남동,2019,4,80 ,28907 
경기도,파주시,산남동,2019,5,81 ,26672 
경기도,파주시,산남동,2019,6,83 ,23866 
경기도,파주시,산남동,2019,7,83 ,24039 
경기도,파주시,산남동,2019,8,84 ,41021 
경기도,파주시,산남동,2019,9,84 ,42698 
경기도,파주시,산남동,2019,10,85 ,29928 
경기도,파주시,산남동,2019,11,85 ,28757 
경기도,파주시,산남동,2019,12,85 ,36100 
경기도,파주시,상지석동,2019,1,33 ,19978 
경기도,파주시,상지석동,2019,2,33 ,20452 
경기도,파주시,상지석동,2019,3,33 ,16433 
경기도,파주시,상지석동,2019,4,35 ,16448 
경기도,파주시,상지석동,2019,5,36 ,26202 
경기도,파주시,상지석동,2019,6,36 ,10841 
경기도,파주시,상지석동,2019,7,36 ,9937 
경기도,파주시,상지석동,2019,8,38 ,15123 
경기도,파주시,상지석동,2019,9,39 ,15360 
경기도,파주시,상지석동,2019,10,39 ,12444 
경기도,파주시,상지석동,2019,11,40 ,13754 
경기도,파주시,상지석동,2019,12,43 ,18984 
경기도,파주시,서패동,2019,1,20 ,9902 
경기도,파주시,서패동,2019,2,21 ,12126 
경기도,파주시,서패동,2019,3,21 ,9752 
경기도,파주시,서패동,2019,4,21 ,9684 
경기도,파주시,서패동,2019,5,21 ,8894 
경기도,파주시,서패동,2019,6,20 ,8540 
경기도,파주시,서패동,2019,7,21 ,9929 
경기도,파주시,서패동,2019,8,21 ,14074 
경기도,파주시,서패동,2019,9,21 ,15130 
경기도,파주시,서패동,2019,10,21 ,10929 
경기도,파주시,서패동,2019,11,21 ,9443 
경기도,파주시,서패동,2019,12,21 ,10821 
경기도,파주시,송촌동,2019,1,30 ,23431 
경기도,파주시,송촌동,2019,2,30 ,26552 
경기도,파주시,송촌동,2019,3,33 ,20658 
경기도,파주시,송촌동,2019,4,33 ,21022 
경기도,파주시,송촌동,2019,5,33 ,17932 
경기도,파주시,송촌동,2019,6,34 ,14721 
경기도,파주시,송촌동,2019,7,34 ,15696 
경기도,파주시,송촌동,2019,8,35 ,22268 
경기도,파주시,송촌동,2019,9,35 ,24485 
경기도,파주시,송촌동,2019,10,35 ,20330 
경기도,파주시,송촌동,2019,11,35 ,18963 
경기도,파주시,송촌동,2019,12,35 ,25305 
경기도,파주시,신촌동,2019,1,17 ,7849 
경기도,파주시,신촌동,2019,2,17 ,6824 
경기도,파주시,신촌동,2019,3,17 ,4988 
경기도,파주시,신촌동,2019,4,17 ,5078 
경기도,파주시,신촌동,2019,5,17 ,4418 
경기도,파주시,신촌동,2019,6,17 ,3558 
경기도,파주시,신촌동,2019,7,17 ,3643 
경기도,파주시,신촌동,2019,8,16 ,5803 
경기도,파주시,신촌동,2019,9,16 ,5858 
경기도,파주시,신촌동,2019,10,16 ,4605 
경기도,파주시,신촌동,2019,11,16 ,4740 
경기도,파주시,신촌동,2019,12,16 ,5895 
경기도,파주시,아동동,2019,1,24 ,11025 
경기도,파주시,아동동,2019,2,24 ,11522 
경기도,파주시,아동동,2019,3,25 ,7696 
경기도,파주시,아동동,2019,4,25 ,10135 
경기도,파주시,아동동,2019,5,24 ,5374 
경기도,파주시,아동동,2019,6,26 ,12078 
경기도,파주시,아동동,2019,7,26 ,9925 
경기도,파주시,아동동,2019,8,26 ,12784 
경기도,파주시,아동동,2019,9,26 ,9939 
경기도,파주시,아동동,2019,10,27 ,9973 
경기도,파주시,아동동,2019,11,25 ,11015 
경기도,파주시,아동동,2019,12,25 ,12910 
경기도,파주시,야당동,2019,1,141 ,73821 
경기도,파주시,야당동,2019,2,141 ,71786 
경기도,파주시,야당동,2019,3,141 ,55886 
경기도,파주시,야당동,2019,4,142 ,52768 
경기도,파주시,야당동,2019,5,144 ,46301 
경기도,파주시,야당동,2019,6,146 ,39088 
경기도,파주시,야당동,2019,7,149 ,41188 
경기도,파주시,야당동,2019,8,153 ,65522 
경기도,파주시,야당동,2019,9,157 ,70476 
경기도,파주시,야당동,2019,10,161 ,53276 
경기도,파주시,야당동,2019,11,162 ,53641 
경기도,파주시,야당동,2019,12,162 ,66456 
경기도,파주시,야동동,2019,1,26 ,10897 
경기도,파주시,야동동,2019,2,26 ,10434 
경기도,파주시,야동동,2019,3,28 ,8796 
경기도,파주시,야동동,2019,4,29 ,8782 
경기도,파주시,야동동,2019,5,28 ,7333 
경기도,파주시,야동동,2019,6,28 ,7201 
경기도,파주시,야동동,2019,7,28 ,8339 
경기도,파주시,야동동,2019,8,28 ,13892 
경기도,파주시,야동동,2019,9,32 ,12207 
경기도,파주시,야동동,2019,10,32 ,10957 
경기도,파주시,야동동,2019,11,32 ,13314 
경기도,파주시,야동동,2019,12,32 ,14760 
경기도,파주시,연다산동,2019,1,51 ,22088 
경기도,파주시,연다산동,2019,2,51 ,23563 
경기도,파주시,연다산동,2019,3,51 ,17555 
경기도,파주시,연다산동,2019,4,54 ,16920 
경기도,파주시,연다산동,2019,5,55 ,16121 
경기도,파주시,연다산동,2019,6,56 ,12270 
경기도,파주시,연다산동,2019,7,56 ,12146 
경기도,파주시,연다산동,2019,8,55 ,19325 
경기도,파주시,연다산동,2019,9,55 ,19940 
경기도,파주시,연다산동,2019,10,55 ,15625 
경기도,파주시,연다산동,2019,11,55 ,16390 
경기도,파주시,연다산동,2019,12,56 ,19431 
경기도,파주시,오도동,2019,1,18 ,6803 
경기도,파주시,오도동,2019,2,19 ,9424 
경기도,파주시,오도동,2019,3,19 ,7499 
경기도,파주시,오도동,2019,4,19 ,7771 
경기도,파주시,오도동,2019,5,19 ,6511 
경기도,파주시,오도동,2019,6,21 ,7236 
경기도,파주시,오도동,2019,7,21 ,7781 
경기도,파주시,오도동,2019,8,21 ,11004 
경기도,파주시,오도동,2019,9,21 ,11845 
경기도,파주시,오도동,2019,10,21 ,10028 
경기도,파주시,오도동,2019,11,22 ,10895 
경기도,파주시,오도동,2019,12,22 ,13963 
경기도,파주시,와동동,2019,1,11 ,5576 
경기도,파주시,와동동,2019,2,11 ,6442 
경기도,파주시,와동동,2019,3,11 ,5136 
경기도,파주시,와동동,2019,4,11 ,4759 
경기도,파주시,와동동,2019,5,11 ,3812 
경기도,파주시,와동동,2019,6,11 ,3492 
경기도,파주시,와동동,2019,7,11 ,2921 
경기도,파주시,와동동,2019,8,11 ,4350 
경기도,파주시,와동동,2019,9,11 ,4422 
경기도,파주시,와동동,2019,10,11 ,3488 
경기도,파주시,와동동,2019,11,11 ,3208 
경기도,파주시,와동동,2019,12,11 ,3990 
경기도,파주시,월롱면,2019,1,234 ,98990 
경기도,파주시,월롱면,2019,2,233 ,97643 
경기도,파주시,월롱면,2019,3,234 ,74823 
경기도,파주시,월롱면,2019,4,235 ,72912 
경기도,파주시,월롱면,2019,5,235 ,62191 
경기도,파주시,월롱면,2019,6,242 ,56517 
경기도,파주시,월롱면,2019,7,282 ,64887 
경기도,파주시,월롱면,2019,8,310 ,115241 
경기도,파주시,월롱면,2019,9,333 ,111418 
경기도,파주시,월롱면,2019,10,340 ,88413 
경기도,파주시,월롱면,2019,11,342 ,97167 
경기도,파주시,월롱면,2019,12,349 ,130574 
경기도,파주시,적성면,2019,1,250 ,123939 
경기도,파주시,적성면,2019,2,251 ,121070 
경기도,파주시,적성면,2019,3,252 ,105395 
경기도,파주시,적성면,2019,4,254 ,97274 
경기도,파주시,적성면,2019,5,257 ,87707 
경기도,파주시,적성면,2019,6,265 ,76103 
경기도,파주시,적성면,2019,7,282 ,77364 
경기도,파주시,적성면,2019,8,280 ,100997 
경기도,파주시,적성면,2019,9,281 ,111596 
경기도,파주시,적성면,2019,10,282 ,96028 
경기도,파주시,적성면,2019,11,282 ,102679 
경기도,파주시,적성면,2019,12,282 ,122520 
경기도,파주시,조리읍,2019,1,178 ,92828 
경기도,파주시,조리읍,2019,2,178 ,88189 
경기도,파주시,조리읍,2019,3,180 ,62818 
경기도,파주시,조리읍,2019,4,181 ,62117 
경기도,파주시,조리읍,2019,5,186 ,50161 
경기도,파주시,조리읍,2019,6,188 ,50001 
경기도,파주시,조리읍,2019,7,190 ,56247 
경기도,파주시,조리읍,2019,8,194 ,88012 
경기도,파주시,조리읍,2019,9,196 ,64946 
경기도,파주시,조리읍,2019,10,196 ,57778 
경기도,파주시,조리읍,2019,11,198 ,77899 
경기도,파주시,조리읍,2019,12,199 ,94215 
경기도,파주시,진동면,2019,1,41 ,15303 
경기도,파주시,진동면,2019,2,41 ,15020 
경기도,파주시,진동면,2019,3,41 ,11081 
경기도,파주시,진동면,2019,4,41 ,11218 
경기도,파주시,진동면,2019,5,41 ,8562 
경기도,파주시,진동면,2019,6,41 ,8367 
경기도,파주시,진동면,2019,7,41 ,8487 
경기도,파주시,진동면,2019,8,41 ,13024 
경기도,파주시,진동면,2019,9,41 ,10524 
경기도,파주시,진동면,2019,10,45 ,10104 
경기도,파주시,진동면,2019,11,45 ,14418 
경기도,파주시,진동면,2019,12,47 ,17175 
경기도,파주시,탄현면,2019,1,471 ,248775 
경기도,파주시,탄현면,2019,2,478 ,245423 
경기도,파주시,탄현면,2019,3,481 ,195353 
경기도,파주시,탄현면,2019,4,484 ,185238 
경기도,파주시,탄현면,2019,5,490 ,158404 
경기도,파주시,탄현면,2019,6,493 ,131618 
경기도,파주시,탄현면,2019,7,496 ,137052 
경기도,파주시,탄현면,2019,8,497 ,205168 
경기도,파주시,탄현면,2019,9,500 ,206960 
경기도,파주시,탄현면,2019,10,507 ,161788 
경기도,파주시,탄현면,2019,11,509 ,171824 
경기도,파주시,탄현면,2019,12,508 ,222460 
경기도,파주시,파주읍,2019,1,243 ,147705 
